name,x_val,y_val
85452,0.5499044126,0.8317687267
8458,0.7760429220,0.8063689581
6750,0.7516252784,0.8438012083
1877,0.7629488046,0.8073832271
175,0.6181558728,0.8806256564
201725,0.3419707127,0.1329954833
115560,0.8480045034,0.9581242720
4223,0.7479047294,0.8504725280
51701,0.8800314417,0.4208624495
63939,0.8245530623,0.0915918367
55033,0.8412678123,0.1449145607
55145,0.3588223223,0.7590354073
929,0.6862327698,0.7082924366
5915,0.8611621441,0.7711503819
10180,0.7804517986,0.8467182754
389203,0.6435666611,0.6346913902
2288,0.8185471168,0.9704911568
4121,0.8443540625,0.3437105349
9859,0.8115141973,0.9191375111
382,0.3702429209,0.7923549711
93474,0.6245941790,0.8311425084
9554,0.8833189301,0.4709549783
8038,0.8158463900,0.9034484740
24140,0.2765142270,0.7083607332
57142,0.8107711228,0.8945285137
255189,0.4310393713,0.8289005783
6604,0.7500321735,0.7978898317
54823,0.5659467482,0.8578803838
400506,0.7208719708,0.7944024344
64902,0.2287963390,0.6799882876
4580,0.6567775495,0.6482462424
8854,0.6715075386,0.6816616844
129025,0.8368907573,0.9021576459
139285,0.8622857148,0.3440465980
140735,0.7697343149,0.8112413690
57574,0.8605556089,0.6292993735
3850,0.7597719117,0.8297924832
55840,0.7531910622,0.7558411018
92283,0.8738185001,0.7032567619
11190,0.5285530408,0.8696755908
100132565,0.7031265643,0.7419085535
2643,0.7268015646,0.8007029471
1182,0.6691796689,0.8483870922
549,0.1712775849,0.6354056930
54894,0.8699632655,0.7820051145
1755,0.6727514225,0.6946348204
51759,0.2951466482,0.7116495157
285367,0.7002857785,0.7684253144
8911,0.4310393713,0.8289005783
153743,0.6849830187,0.6744828762
54482,0.8314969324,0.0067524748
4882,0.8413303037,0.9072595719
9961,0.7910415774,0.9070739081
51804,0.6051343112,0.8590258215
25946,0.5399066791,0.5046558205
7580,0.5412320270,0.8657276938
10114,0.7829964223,0.8228296974
1062,0.7830804613,0.8813521822
57533,0.7287776870,0.7342405646
23119,0.1695911874,0.6237481281
221241,0.8063803878,0.8876567534
55004,0.8500420243,0.2603497821
84174,0.6635430014,0.8550177127
79673,0.6705995025,0.7054093301
79968,0.8010112419,0.8949292547
117283,0.7325235866,0.7585096126
9541,0.7354582815,0.7656015596
55643,0.8047460545,0.8847445394
7834,0.6049149053,0.5917082371
27289,0.6639452468,0.6919867803
3607,0.8135920367,0.8435619570
140458,0.7338389528,0.7969769000
7386,0.7738899997,0.8349902628
8402,0.8271545953,0.9390982825
23380,0.8078765066,0.9118835753
1192,0.8286998193,0.9405707380
151,0.5609277750,0.8650189964
54838,0.8100570082,0.9245832662
84293,0.0416790233,0.6929124934
64324,0.7712353850,0.8384336675
197322,0.8344349955,0.8977907695
84342,0.8547454487,0.6983578610
150000,0.8028622918,0.8574798368
9370,0.7961624724,0.8967843033
221120,0.7471610922,0.8228553960
3682,0.8711515495,0.7090021590
92935,0.0732077684,0.7029658345
6341,0.7070310853,0.7258259929
57560,0.4919603419,0.8148504542
170954,0.7535259394,0.8326526794
3420,0.8510940505,0.9135807109
10257,0.6770915324,0.6510772201
9890,0.7386030410,0.7806856303
51547,0.6878051628,0.6954210990
7414,0.8374626537,0.9355315323
126382,0.8068351666,0.8940521152
2885,0.8678020631,0.7123084436
79415,0.6087707393,0.5737704095
3352,0.1898859948,0.6352958320
1820,0.4737761942,0.3525840013
6236,0.7424716957,0.7918237195
55322,0.8340683447,0.0271922380
6658,0.8212607640,0.9058218904
6046,0.8786281806,0.3660787625
200895,0.5942869507,0.5520439166
8544,0.7787890861,0.8355139577
4336,0.0305155766,0.6866067253
145645,0.0011214446,0.6762222211
339983,0.4629031245,0.8334210471
9991,0.4258462719,0.2721950630
728386,0.6574712195,0.9261055560
23762,0.8636871269,0.3058469165
63932,0.2287998666,0.6787034292
100134938,0.6175219632,0.5859281766
29106,0.8764129777,0.6172370107
131831,0.8329677088,0.9376288365
387032,0.6708711246,0.6934925877
26519,0.7194849904,0.7810978618
27125,0.7216020929,0.7468006094
116519,0.8788918011,0.6595944836
84678,0.7893828385,0.8297898442
152503,0.9682424992,0.1633418569
55734,0.7427057206,0.7881565627
357,0.8312726725,0.9382027922
3008,0.7958892365,0.8987075942
7277,0.8488744720,0.9295406235
57677,0.7620402444,0.8499789684
10640,0.7998112902,0.9068960049
5071,0.6323370820,0.6670853313
10425,0.8401163440,0.9473269269
60370,0.2479182604,0.6693607400
114327,0.8323846110,0.8824292775
3164,0.8033600924,0.8579264453
5927,0.7618488303,0.8049600967
199953,0.8219718892,0.9146801547
51438,0.7675096706,0.8030839876
51230,0.7911739264,0.8232461222
2130,0.8897268963,0.7092826518
645323,0.8821050326,0.4020146081
116841,0.8365401876,0.6646834712
1915,0.8358189372,0.9332126584
5063,0.6913197967,0.6989202385
144165,0.8248122882,0.9153856537
1893,0.6706046848,0.6945036812
84142,0.7598161252,0.8413530390
6704,0.8220492706,0.9075728870
9236,0.6999759257,0.7243548656
22936,0.7041098898,0.7274608233
57670,0.6656007316,0.6219813960
150681,0.0840106212,0.5703707135
10891,0.8202961727,0.8681724155
9801,0.4315638397,0.8376978523
5877,0.7149043805,0.7678479728
51741,0.8768094948,0.5939059005
84912,0.8396544998,0.8800970852
84950,0.3555928919,0.7361822204
25847,0.8761509970,0.7964004018
64393,0.4264701818,0.2723550023
6188,0.8606092395,0.9764469833
84836,0.6655248878,0.9291929856
7372,0.8187019192,0.8986039056
26503,0.0374354389,0.6801223754
25801,0.8390673884,0.1354750267
285362,0.4264181493,0.7898796804
10744,0.0011214446,0.6762222211
5525,0.7421215321,0.7828948636
729362,0.7696161974,0.8588032721
9975,0.7220848861,0.7510625376
25936,0.7238734895,0.7973467101
5987,0.8137299000,0.9013096918
51669,0.7429254189,0.7668936179
51283,0.7425696327,0.7660375849
25814,0.8088458733,0.9009562961
3171,0.7790364204,0.8082263475
11343,0.4259233772,0.7516123741
144097,0.7553324285,0.8175738788
83442,0.0973850641,0.5879318617
8557,0.6908576832,0.8675311184
116369,0.8223512821,0.8982640191
6566,0.8111036531,0.9159721176
27315,0.4578896483,0.8122269934
3078,0.8514582441,0.9641569209
3449,0.0011214446,0.6762222211
167127,0.8350263443,0.9153973634
90780,0.7818999890,0.8312117902
2547,0.8447095889,0.9583737199
51091,0.7241103196,0.7159658503
10276,0.9637038121,0.1298852968
85453,0.8383349906,0.9417642954
119016,0.8304918680,0.9260826486
22861,0.7469304396,0.8286013760
7305,0.4543042322,0.7989671049
1995,0.7917001465,0.8944118159
114825,0.8340091021,0.8784766218
51246,0.7214247953,0.7504851985
54811,0.8409981272,0.1087419150
84333,0.7838439932,0.8019064136
341,0.4841712981,0.8110736874
9445,0.7063886461,0.6795360496
3762,0.8046926570,0.9091510145
3092,0.7908727246,0.8830013637
2562,0.6467491878,0.6863011581
284680,0.1365041590,0.6196420745
10279,0.6618097521,0.9161674556
2688,0.6851140135,0.7032726804
201140,0.6225803346,0.5756287347
151636,0.8614429980,0.3135480424
133619,0.4612729812,0.3661297579
284069,0.6505694326,0.6482977311
11152,0.2261567646,0.6432749416
2348,0.7496269244,0.8213773415
26046,0.8187447787,0.9280136578
91433,0.7071294722,0.7500908038
124817,0.8122365658,0.9008706381
9423,0.7467374855,0.8194005249
2352,0.5104241219,0.4288453040
79016,0.8766266347,0.4735625803
493869,0.4012759969,0.7991204881
7289,0.6310882131,0.6316980943
54566,0.8298269740,0.1622514881
63916,0.7526962706,0.8088973608
11321,0.8290413514,0.9111656116
6509,0.6974188866,0.6593130190
3703,0.8954873041,0.4333553935
91543,0.4410781586,0.7641101342
125061,0.8300271194,0.0200006491
7922,0.7355383611,0.7014354173
55066,0.8394637907,0.9495191443
27245,0.2332581784,0.6396819882
7117,0.9845415881,0.0036010132
10227,0.6403249882,0.6540363895
7712,0.8190302924,0.9113897902
6746,0.8591496481,0.7775831496
1539,0.8570740104,0.6564015463
7566,0.7693256773,0.8769981052
10906,0.7832349129,0.8382990569
2787,0.7004627626,0.7494530162
84300,0.7162407511,0.7759231875
114804,0.7842633853,0.8534302845
84867,0.7529489423,0.8324051660
9333,0.7369949736,0.7748803935
10691,0.6633566622,0.6677515933
5608,0.7299471141,0.7722312961
345275,0.3738207707,0.7709804378
25894,0.5870235090,0.7914101458
11034,0.7831118118,0.8818793081
23152,0.8167078469,0.8862564078
355,0.7773049977,0.8340030622
254065,0.7222663219,0.7554392017
4677,0.8351137077,0.9645840561
64648,0.1911697361,0.6315243349
253959,0.8553839712,0.7373774588
2009,0.8680135167,0.7816716192
81631,0.8077881229,0.8807101581
4131,0.8301292508,0.9410341604
51776,0.8542587234,0.4092221751
4548,0.9200954668,0.5328622643
3433,0.7586643306,0.8483956297
6838,0.7919164759,0.8619657145
2561,0.6004625043,0.5935934566
4086,0.4713787949,0.7861560067
7114,0.7144767638,0.8109460986
60343,0.1210786899,0.5798330023
1004,0.6689233617,0.6730690262
2672,0.8635217055,0.7568203958
64853,0.1773411025,0.6131135766
10447,0.6880702686,0.6898252043
56288,0.7685263338,0.8245664332
3009,0.8223969087,0.9466402084
11247,0.4570645341,0.7892042742
23332,0.8921839310,0.5126792777
121441,0.8007684725,0.8781646695
10371,0.7675132938,0.8333953906
2253,0.4285385485,0.7652322923
9700,0.8018486036,0.8563922423
677770,0.8177180735,0.9067391573
22918,0.7265890497,0.7617753023
4808,0.8837913081,0.5079939302
124446,0.7842575373,0.8194940382
728774,0.8772671005,0.8056338215
6271,0.7089828589,0.7698461230
286097,0.7626564927,0.9051569561
119391,0.6846944414,0.6915097823
138639,0.8654125634,0.7153416058
6299,0.7404787377,0.7590066234
22880,0.8158566976,0.9130719748
51752,0.8451095298,0.8993926931
84619,0.7449962487,0.7949125012
6311,0.8415109311,0.9581037211
219348,0.5641330797,0.5359190940
54913,0.7321550629,0.7769501923
50862,0.9680937184,0.0708533233
6449,0.8054138412,0.9114590649
23598,0.7751762925,0.8072446632
151647,0.0149165852,0.6840478359
26225,0.3501182293,0.1331205921
23673,0.8661384175,0.3936029560
280664,0.7393091769,0.8388719092
1499,0.6687517389,0.6727782919
4703,0.7513904248,0.8007626661
5191,0.7214960517,0.7415026659
9572,0.1589181437,0.7370792452
79027,0.6977444624,0.7643040871
4922,0.7222411207,0.7742497069
1337,0.6843520971,0.7186564104
2241,0.7725172665,0.8472006786
57823,0.6200960222,0.8112665042
92211,0.8946017766,0.5242844807
55062,0.8699210233,0.7923907722
2332,0.8109812553,0.9369786590
9311,0.8596218662,0.6690466551
440563,0.6910619604,0.7298130678
6142,0.8314800506,0.9289599957
7083,0.4704963592,0.8219391686
5887,0.9055669881,0.6220990917
10464,0.4101129199,0.8193956306
23636,0.8162473161,0.9259937164
131034,0.6574712195,0.9261055560
3983,0.4320310422,0.7813722070
400793,0.6881915978,0.6972961692
51147,0.7820013044,0.8186735032
2773,0.9055104597,0.5685995795
29844,0.3241887068,0.7180797957
1719,0.7780723484,0.8326729458
1979,0.8408961560,0.1924098994
5621,0.7389131635,0.8225038966
5439,0.8712281114,0.4001020983
8817,0.8156865472,0.9183638706
2530,0.6762175920,0.6760045922
9167,0.8267401495,0.1281675329
200931,0.7870610759,0.8581938449
55781,0.3965557789,0.7709471525
653602,0.5861425257,0.5479808228
54716,0.4903266469,0.8381954586
1375,0.0063152575,0.6745856006
9159,0.9845415881,0.0036010132
23780,0.7216847798,0.7396078620
1951,0.8508556593,0.7288094345
8019,0.5079292781,0.4344080577
146705,0.3298532383,0.7183492872
84626,0.6766573231,0.6592419053
55769,0.5915570900,0.8317891310
51218,0.1856905388,0.6510829202
8826,0.8366159034,0.9231389584
10712,0.7243173215,0.7437975298
1128,0.8099797825,0.8999080628
554206,0.8482439802,0.4374485766
5719,0.8200556012,0.9571141926
873,0.8491250226,0.9646320459
4117,0.0997998739,0.7050700337
54941,0.7721960787,0.8087622822
4907,0.7006269866,0.7294813679
55034,0.7039954078,0.7354770934
254158,0.6960978548,0.7394945740
134265,0.5298158060,0.8339802194
1349,0.8244717407,0.8554754665
3155,0.7027340668,0.7425225376
284098,0.7119177581,0.6810718706
132001,0.6564619079,0.6576245930
728175,0.7594775639,0.8573570783
114882,0.8078503952,0.8595201834
84440,0.6903550497,0.7033006491
115703,0.7922485723,0.8979723644
114897,0.6180396722,0.8448777597
54995,0.0973771969,0.7058514575
283337,0.2946571199,0.7157804135
11213,0.7321055471,0.7816368845
7690,0.7784408812,0.8492719337
57016,0.7257310351,0.7758447401
378938,0.8813322529,0.7495005920
55039,0.4510408983,0.8014082336
653269,0.8596649995,0.6832565798
3087,0.6311806264,0.8789014754
9312,0.6697363866,0.6918310991
26998,0.8355776938,0.9470821399
55596,0.4808209447,0.8507786775
3906,0.6805982350,0.7201508065
6182,0.7902568249,0.8956967954
317762,0.7583841289,0.7886535409
160428,0.6753320484,0.7292567233
124637,0.8221847820,0.9458637701
2553,0.7057010895,0.7116951308
9218,0.5049280280,0.8275034984
492311,0.8217077238,0.0069312952
10763,0.8236064696,0.9615171938
10564,0.7611218962,0.8007227953
133,0.8350627679,0.3103684333
79581,0.8619027833,0.6696742112
83856,0.0834108620,0.5604603000
3362,0.7543894584,0.8006677191
25999,0.6742348673,0.6909683052
202151,0.9042895850,0.5192523520
3127,0.7344541674,0.7967845526
8732,0.8312968150,0.9059719204
2990,0.6434644360,0.8741411443
340146,0.7626564927,0.9051569561
8649,0.8701106971,0.3981533821
1840,0.7461156756,0.7683633840
26059,0.6695227010,0.6827319029
54957,0.8671061370,0.2777135872
79876,0.7932145681,0.8938840904
353145,0.6246801560,0.6487477054
137107,0.7236920697,0.7859436445
2033,0.8323299589,0.9209463549
131,0.8729794374,0.8449648133
335,0.3223475983,0.7421443033
51298,0.8203400194,0.9294290525
6867,0.7607174458,0.7862623532
3105,0.8099430963,0.8876652163
9603,0.6814880792,0.6653423494
285175,0.7124008966,0.7412753494
9843,0.8157829636,0.9327788904
867,0.8298721510,0.9173707079
11129,0.3069247125,0.7044377701
140432,0.8618914283,0.7205857782
5106,0.3721156428,0.8055326531
7153,0.8240361667,0.8971008959
51266,0.6081538184,0.8680616081
1327,0.2937248104,0.6933377256
2181,0.4070494584,0.7972931272
3488,0.6716976521,0.6900727101
4759,0.7277491748,0.8020016350
80086,0.7947211087,0.9034581859
122809,0.7414562962,0.7977791631
5097,0.6806634014,0.6992274668
790,0.8544322241,0.9650731424
129401,0.7765650321,0.8360012310
64794,0.8295501605,0.9363847270
2306,0.7161403536,0.7613044305
151871,0.7078392901,0.7712297156
1806,0.6630853221,0.7190873724
773,0.7661301593,0.8038641557
50484,0.7668870243,0.8453465406
51142,0.7298962039,0.8084724679
57614,0.6996527929,0.7356430315
125,0.8424619842,0.7586499579
10000,0.6811766845,0.6922112114
56604,0.7307021080,0.7925459459
348738,0.5583049933,0.8347886183
55300,0.8437627746,0.2239187499
4869,0.6641767269,0.9273702604
284390,0.8626598914,0.7539827972
93099,0.3158574231,0.0721056895
81550,0.7818817270,0.8310967791
51130,0.8600206616,0.3645550550
11251,0.3717461233,0.7613649394
119392,0.6902103017,0.7377603497
10301,0.7665107647,0.8141682064
128646,0.8162804303,0.9221384693
63924,0.8534687276,0.7423300414
1731,0.2736622068,0.7272301902
26167,0.8626158244,0.7121111232
5979,0.8108771804,0.9387445641
90523,0.8269780600,0.9422811020
4731,0.7615491682,0.7965455282
25821,0.6696063601,0.6693419002
79917,0.6921608182,0.7303127414
143098,0.6671042273,0.6290390370
10302,0.6441508534,0.8635196275
9528,0.9006666910,0.3685357754
3746,0.8103856528,0.9151133515
3266,0.8131374482,0.8778754028
4007,0.7430731839,0.7827682532
4128,0.8136114377,0.8949671617
343035,0.1328782468,0.5886877294
54805,0.8746637370,0.5791207267
203197,0.9756860069,0.0389884027
10361,0.6981391010,0.7802293177
3895,0.8104981852,0.8764650569
51184,0.7936773700,0.8391542471
64425,0.7447026291,0.8091902343
84277,0.1037231082,0.5786187103
6251,0.4533633887,0.3273359766
3727,0.8823429953,0.4005384204
167227,0.8470563253,0.3266227679
5966,0.7991703337,0.8691071547
22846,0.6387625269,0.8960508759
94274,0.1862307398,0.6333381338
79837,0.4258966079,0.2692075477
287,0.8223996375,0.9006477799
1139,0.7887331679,0.8445959931
5568,0.6490997741,0.6639086091
6103,0.7448278891,0.7982926246
10213,0.8328160699,0.9528901760
64430,0.7800704816,0.8901014799
55336,0.7296423924,0.7993674898
50810,0.8580383794,0.7137722366
57084,0.5474136312,0.8729545962
440587,0.8184464067,0.9395619419
57402,0.7795956126,0.8568104943
7696,0.8885761665,0.6008159916
677826,0.5623515862,0.8662691641
7475,0.7409215800,0.8275938673
55283,0.6545706115,0.6750839000
373073,0.6980713628,0.6958728569
10817,0.8363590567,0.2647252198
1808,0.8975718394,0.5129319314
197358,0.5428592785,0.8457237471
653781,0.8343011461,0.9198839241
146542,0.7956624579,0.8752675395
9469,0.9845415881,0.0036010132
9612,0.8061462792,0.8755457751
163081,0.5737668595,0.5387937567
2208,0.8002838660,0.8511651124
4135,0.7536195188,0.8057073978
9741,0.9648502128,0.2261729674
5329,0.8510650235,0.3111233443
57224,0.7801238986,0.8798855573
23239,0.8491543102,0.2747793222
102,0.7241171307,0.7475059805
2796,0.7222015147,0.7741680218
219770,0.4510408983,0.8014082336
83861,0.0883023000,0.7083163326
399947,0.6344978565,0.6851061022
5728,0.8735433753,0.6199370416
63877,0.7047901384,0.7147964031
27351,0.8727945491,0.7782029994
64089,0.9732863101,0.1845536400
100526832,0.7747815627,0.8699661621
51379,0.8407971337,0.1335899386
646785,0.8898789206,0.7095169257
5700,0.5310800196,0.9106488812
1393,0.6737125650,0.6987921892
7323,0.8661425504,0.6016463080
122258,0.6888320244,0.6873955902
5920,0.7280743922,0.7910886982
64761,0.8789978280,0.3201430041
9938,0.6906912631,0.7342544947
9762,0.8634820894,0.6925146244
157556,0.0011214446,0.6762222211
200172,0.0011214446,0.6762222211
8369,0.8203617838,0.9407679469
4513,0.7732190954,0.8770705767
84264,0.8848926160,0.6925883128
8358,0.7665339550,0.8323841940
89891,0.7293619018,0.7371906281
9798,0.7529844042,0.8161074649
154467,0.7401250292,0.7617383762
100008588,0.7070484808,0.7375540048
1082,0.0111618366,0.6777751389
344657,0.8418040456,0.9551338598
220064,0.8632696179,0.1959830063
10297,0.6774198473,0.6867884322
51111,0.8429053191,0.9402285732
2806,0.8110334678,0.9391078691
10492,0.5879106540,0.9080711340
84126,0.7658529515,0.8695504332
1830,0.8759479576,0.6917865945
4669,0.6720883206,0.6810432044
11227,0.7135817468,0.7648204154
3706,0.8415063340,0.9197284636
64184,0.7238413958,0.7411027300
1839,0.7167733733,0.7509780209
55284,0.8682949095,0.4077150804
2667,0.6477965804,0.6535916295
5504,0.8688582767,0.3581266699
1388,0.7366334694,0.7581584699
677768,0.7764965061,0.8230448076
83759,0.4866356012,0.3846331243
27131,0.7068090997,0.7595984928
10436,0.3595059826,0.7761638100
89874,0.8195074392,0.9354810636
7534,0.6344840008,0.8798621327
2954,0.6810764540,0.7264088482
9828,0.7885899043,0.8193409401
6932,0.8780608399,0.5824987094
23334,0.6371046971,0.8612118072
2972,0.3297609210,0.7347440150
151254,0.6869144692,0.8824937390
115749,0.6225803346,0.5756287347
148281,0.2232437796,0.6646738324
5319,0.7710206144,0.8230400277
91775,0.0041283038,0.6758781335
55666,0.9077109468,0.6251084161
49860,0.6809011867,0.6751157143
64420,0.6759081953,0.8743215060
170572,0.6676779290,0.6329074415
326594,0.8099609536,0.8957229277
90655,0.6323448944,0.8864641757
9086,0.7459447511,0.8335808845
55997,0.8339932238,0.9354488593
6787,0.7178896359,0.7182717584
2743,0.0176455979,0.6795607936
6422,0.6681382747,0.6500614145
151354,0.7937405059,0.9042498331
79986,0.7755261336,0.8920948384
64097,0.1281770698,0.6055144362
9436,0.4672382707,0.7972919695
54997,0.8935853120,0.6247860535
51003,0.7922893149,0.8605087812
8635,0.8445759752,0.7809933852
10135,0.8323306097,0.9297908309
